source_row,country,stream_id,period_start,period_end,reason,source_provisional
1,ETH,,2010-04-12,2010-04-18,excluded_non_sentinel,True
2,ETH,,2010-11-08,2010-11-14,excluded_non_sentinel,True
3,ETH,,2012-04-02,2012-04-08,excluded_non_sentinel,True
4,ETH,,2012-04-23,2012-04-29,excluded_non_sentinel,True
5,ETH,,2012-05-21,2012-05-27,excluded_non_sentinel,True
6,ETH,,2012-07-02,2012-07-08,excluded_non_sentinel,True
7,ETH,,2012-07-09,2012-07-15,excluded_non_sentinel,True
8,ETH,,2012-09-17,2012-09-23,excluded_non_sentinel,True
9,ETH,,2012-10-01,2012-10-07,excluded_non_sentinel,True
10,ETH,,2012-10-08,2012-10-14,excluded_non_sentinel,True
11,ETH,,2012-10-22,2012-10-28,excluded_non_sentinel,True
12,ETH,,2012-11-05,2012-11-11,excluded_non_sentinel,True
13,ETH,,2012-11-12,2012-11-18,excluded_non_sentinel,True
14,ETH,,2012-11-19,2012-11-25,excluded_non_sentinel,True
15,ETH,,2012-11-26,2012-12-02,excluded_non_sentinel,True
16,ETH,,2012-12-03,2012-12-09,excluded_non_sentinel,True
17,ETH,,2012-12-10,2012-12-16,excluded_non_sentinel,True
18,ETH,,2012-12-17,2012-12-23,excluded_non_sentinel,True
19,ETH,,2012-12-24,2012-12-30,excluded_non_sentinel,True
20,ETH,,2013-01-28,2013-02-03,excluded_non_sentinel,True
21,ETH,,2013-02-25,2013-03-03,excluded_non_sentinel,True
22,ETH,,2013-03-04,2013-03-10,excluded_non_sentinel,True
23,ETH,,2013-03-11,2013-03-17,excluded_non_sentinel,True
24,ETH,,2013-03-18,2013-03-24,excluded_non_sentinel,True
25,ETH,,2013-03-25,2013-03-31,excluded_non_sentinel,True
26,ETH,,2013-04-01,2013-04-07,excluded_non_sentinel,True
27,ETH,,2013-04-08,2013-04-14,excluded_non_sentinel,True
28,ETH,,2013-04-22,2013-04-28,excluded_non_sentinel,True
29,ETH,,2013-05-13,2013-05-19,excluded_non_sentinel,True
30,ETH,,2013-05-27,2013-06-02,excluded_non_sentinel,True
31,ETH,,2013-07-15,2013-07-21,excluded_non_sentinel,True
32,ETH,,2013-07-22,2013-07-28,excluded_non_sentinel,True
33,ETH,,2013-08-05,2013-08-11,excluded_non_sentinel,True
34,ETH,,2013-09-09,2013-09-15,excluded_non_sentinel,True
35,ETH,,2013-09-16,2013-09-22,excluded_non_sentinel,True
36,ETH,,2013-09-30,2013-10-06,excluded_non_sentinel,True
37,ETH,,2013-10-07,2013-10-13,excluded_non_sentinel,True
38,ETH,,2013-10-14,2013-10-20,excluded_non_sentinel,True
39,ETH,,2013-10-21,2013-10-27,excluded_non_sentinel,True
40,ETH,,2013-11-04,2013-11-10,excluded_non_sentinel,True
41,ETH,,2013-11-11,2013-11-17,excluded_non_sentinel,True
42,ETH,,2013-11-18,2013-11-24,excluded_non_sentinel,True
43,ETH,,2013-11-25,2013-12-01,excluded_non_sentinel,True
44,ETH,,2013-12-02,2013-12-08,excluded_non_sentinel,True
45,ETH,,2013-12-30,2014-01-05,excluded_non_sentinel,True
46,ETH,,2014-01-06,2014-01-12,excluded_non_sentinel,True
47,ETH,,2014-02-10,2014-02-16,excluded_non_sentinel,True
48,ETH,,2014-03-03,2014-03-09,excluded_non_sentinel,True
49,ETH,,2016-01-04,2016-01-10,excluded_non_sentinel,True
50,ETH,,2016-01-18,2016-01-24,excluded_non_sentinel,True
51,ETH,,2016-02-15,2016-02-21,excluded_non_sentinel,True
52,ETH,,2016-02-22,2016-02-28,excluded_non_sentinel,True
53,ETH,,2016-02-29,2016-03-06,excluded_non_sentinel,True
54,ETH,,2016-03-14,2016-03-20,excluded_non_sentinel,True
55,ETH,,2016-03-21,2016-03-27,excluded_non_sentinel,True
56,ETH,,2016-03-28,2016-04-03,excluded_non_sentinel,True
57,ETH,,2016-04-18,2016-04-24,excluded_non_sentinel,True
58,ETH,,2016-04-25,2016-05-01,excluded_non_sentinel,True
59,ETH,,2016-05-02,2016-05-08,excluded_non_sentinel,True
60,ETH,,2016-05-09,2016-05-15,excluded_non_sentinel,True
61,ETH,,2016-06-13,2016-06-19,excluded_non_sentinel,True
62,ETH,,2016-09-12,2016-09-18,excluded_non_sentinel,True
63,ETH,,2016-09-19,2016-09-25,excluded_non_sentinel,True
64,ETH,,2016-11-07,2016-11-13,excluded_non_sentinel,True
65,ETH,,2016-11-21,2016-11-27,excluded_non_sentinel,True
66,ETH,,2017-01-09,2017-01-15,excluded_non_sentinel,True
67,ETH,,2017-01-16,2017-01-22,excluded_non_sentinel,True
68,ETH,,2017-02-06,2017-02-12,excluded_non_sentinel,True
69,ETH,,2017-02-13,2017-02-19,excluded_non_sentinel,True
70,ETH,,2017-03-06,2017-03-12,excluded_non_sentinel,True
71,ETH,,2017-03-13,2017-03-19,excluded_non_sentinel,True
72,ETH,,2017-03-20,2017-03-26,excluded_non_sentinel,True
73,ETH,,2017-03-27,2017-04-02,excluded_non_sentinel,True
74,ETH,,2017-04-03,2017-04-09,excluded_non_sentinel,True
75,ETH,,2017-09-18,2017-09-24,excluded_non_sentinel,True
76,ETH,,2017-10-23,2017-10-29,excluded_non_sentinel,True
77,ETH,,2017-11-13,2017-11-19,excluded_non_sentinel,True
78,ETH,,2017-11-20,2017-11-26,excluded_non_sentinel,True
79,ETH,,2017-11-27,2017-12-03,excluded_non_sentinel,True
80,ETH,,2017-12-11,2017-12-17,excluded_non_sentinel,True
81,ETH,,2017-12-18,2017-12-24,excluded_non_sentinel,True
82,ETH,,2017-12-25,2017-12-31,excluded_non_sentinel,True
83,ETH,,2018-01-01,2018-01-07,excluded_non_sentinel,True
84,ETH,,2018-01-08,2018-01-14,excluded_non_sentinel,True
85,ETH,,2018-01-15,2018-01-21,excluded_non_sentinel,True
86,ETH,,2018-02-26,2018-03-04,excluded_non_sentinel,True
87,ETH,,2018-05-28,2018-06-03,excluded_non_sentinel,True
88,ETH,,2018-06-04,2018-06-10,excluded_non_sentinel,True
89,ETH,,2018-06-25,2018-07-01,excluded_non_sentinel,True
90,ETH,,2018-07-02,2018-07-08,excluded_non_sentinel,True
91,ETH,,2018-07-09,2018-07-15,excluded_non_sentinel,True
92,ETH,,2018-07-30,2018-08-05,excluded_non_sentinel,True
93,ETH,,2018-08-06,2018-08-12,excluded_non_sentinel,True
94,ETH,,2018-08-27,2018-09-02,excluded_non_sentinel,True
95,ETH,,2018-09-17,2018-09-23,excluded_non_sentinel,True
96,ETH,,2018-10-15,2018-10-21,excluded_non_sentinel,True
97,ETH,,2018-10-22,2018-10-28,excluded_non_sentinel,True
98,ETH,,2018-10-29,2018-11-04,excluded_non_sentinel,True
99,ETH,,2018-11-05,2018-11-11,excluded_non_sentinel,True
100,ETH,,2018-12-31,2019-01-06,excluded_non_sentinel,True
101,ETH,,2019-01-07,2019-01-13,excluded_non_sentinel,True
102,ETH,,2019-05-13,2019-05-19,excluded_non_sentinel,True
103,ETH,,2019-06-10,2019-06-16,excluded_non_sentinel,True
104,ETH,,2019-06-24,2019-06-30,excluded_non_sentinel,True
105,ETH,,2019-07-01,2019-07-07,excluded_non_sentinel,True
106,ETH,,2019-08-19,2019-08-25,excluded_non_sentinel,True
107,ETH,,2019-08-26,2019-09-01,excluded_non_sentinel,True
108,ETH,,2019-09-02,2019-09-08,excluded_non_sentinel,True
109,ETH,,2019-09-09,2019-09-15,excluded_non_sentinel,True
110,ETH,,2019-09-23,2019-09-29,excluded_non_sentinel,True
111,ETH,,2019-09-30,2019-10-06,excluded_non_sentinel,True
112,ETH,,2019-10-07,2019-10-13,excluded_non_sentinel,True
113,ETH,,2019-10-14,2019-10-20,excluded_non_sentinel,True
114,ETH,,2019-10-21,2019-10-27,excluded_non_sentinel,True
115,ETH,,2019-10-28,2019-11-03,excluded_non_sentinel,True
116,ETH,,2019-11-04,2019-11-10,excluded_non_sentinel,True
117,ETH,,2021-01-04,2021-01-10,excluded_non_sentinel,True
118,ETH,,2021-01-18,2021-01-24,excluded_non_sentinel,True
119,ETH,,2021-01-25,2021-01-31,excluded_non_sentinel,True
120,ETH,,2021-02-01,2021-02-07,excluded_non_sentinel,True
121,ETH,,2021-02-08,2021-02-14,excluded_non_sentinel,True
122,ETH,,2021-02-15,2021-02-21,excluded_non_sentinel,True
123,ETH,,2021-02-22,2021-02-28,excluded_non_sentinel,True
124,ETH,,2021-03-01,2021-03-07,excluded_non_sentinel,True
125,ETH,,2021-03-08,2021-03-14,excluded_non_sentinel,True
126,ETH,,2021-03-15,2021-03-21,excluded_non_sentinel,True
127,ETH,,2021-03-22,2021-03-28,excluded_non_sentinel,True
128,ETH,,2021-03-29,2021-04-04,excluded_non_sentinel,True
129,ETH,,2021-04-05,2021-04-11,excluded_non_sentinel,True
130,ETH,,2021-04-12,2021-04-18,excluded_non_sentinel,True
131,ETH,,2021-04-19,2021-04-25,excluded_non_sentinel,True
132,ETH,,2021-04-26,2021-05-02,excluded_non_sentinel,True
133,ETH,,2021-05-17,2021-05-23,excluded_non_sentinel,True
134,ETH,,2021-05-24,2021-05-30,excluded_non_sentinel,True
135,ETH,,2021-05-31,2021-06-06,excluded_non_sentinel,True
136,ETH,,2021-06-07,2021-06-13,excluded_non_sentinel,True
137,ETH,,2021-06-14,2021-06-20,excluded_non_sentinel,True
138,ETH,,2021-06-28,2021-07-04,excluded_non_sentinel,True
139,ETH,,2021-07-05,2021-07-11,excluded_non_sentinel,True
140,ETH,,2021-07-12,2021-07-18,excluded_non_sentinel,True
141,ETH,,2021-07-19,2021-07-25,excluded_non_sentinel,True
142,ETH,,2021-07-26,2021-08-01,excluded_non_sentinel,True
143,ETH,,2021-08-09,2021-08-15,excluded_non_sentinel,True
144,ETH,,2021-08-16,2021-08-22,excluded_non_sentinel,True
145,ETH,,2021-08-23,2021-08-29,excluded_non_sentinel,True
146,ETH,,2021-08-30,2021-09-05,excluded_non_sentinel,True
147,ETH,,2021-09-06,2021-09-12,excluded_non_sentinel,True
148,ETH,,2021-09-13,2021-09-19,excluded_non_sentinel,True
149,ETH,,2021-09-20,2021-09-26,excluded_non_sentinel,True
150,ETH,,2021-09-27,2021-10-03,excluded_non_sentinel,True
151,ETH,,2021-10-04,2021-10-10,excluded_non_sentinel,True
152,ETH,,2021-10-11,2021-10-17,excluded_non_sentinel,True
153,ETH,,2021-10-18,2021-10-24,excluded_non_sentinel,True
154,ETH,,2021-10-25,2021-10-31,excluded_non_sentinel,True
155,ETH,,2021-11-01,2021-11-07,excluded_non_sentinel,True
156,ETH,,2021-11-08,2021-11-14,excluded_non_sentinel,True
157,ETH,,2021-11-15,2021-11-21,excluded_non_sentinel,True
158,ETH,,2021-11-22,2021-11-28,excluded_non_sentinel,True
159,ETH,,2021-11-29,2021-12-05,excluded_non_sentinel,True
160,ETH,,2021-12-06,2021-12-12,excluded_non_sentinel,True
161,ETH,,2021-12-13,2021-12-19,excluded_non_sentinel,True
162,ETH,,2021-12-20,2021-12-26,excluded_non_sentinel,True
163,ETH,,2021-12-27,2022-01-02,excluded_non_sentinel,True
164,ETH,53b5453d29f812a883a9,2022-01-03,2022-01-09,low_testing,True
165,ETH,53b5453d29f812a883a9,2022-01-10,2022-01-16,low_testing,True
166,ETH,53b5453d29f812a883a9,2022-01-17,2022-01-23,low_testing,True
167,ETH,53b5453d29f812a883a9,2022-01-24,2022-01-30,low_testing,True
168,ETH,53b5453d29f812a883a9,2022-01-31,2022-02-06,eligible,True
169,ETH,53b5453d29f812a883a9,2022-02-07,2022-02-13,eligible,True
170,ETH,53b5453d29f812a883a9,2022-02-14,2022-02-20,low_testing,True
171,ETH,53b5453d29f812a883a9,2022-02-21,2022-02-27,eligible,True
172,ETH,53b5453d29f812a883a9,2022-02-28,2022-03-06,low_testing,True
173,ETH,53b5453d29f812a883a9,2022-03-07,2022-03-13,eligible,True
174,ETH,53b5453d29f812a883a9,2022-03-14,2022-03-20,low_testing,True
175,ETH,53b5453d29f812a883a9,2022-03-21,2022-03-27,eligible,True
176,ETH,53b5453d29f812a883a9,2022-03-28,2022-04-03,eligible,True
177,ETH,53b5453d29f812a883a9,2022-04-04,2022-04-10,low_testing,True
178,ETH,53b5453d29f812a883a9,2022-04-11,2022-04-17,eligible,True
179,ETH,53b5453d29f812a883a9,2022-04-18,2022-04-24,low_testing,True
180,ETH,53b5453d29f812a883a9,2022-04-25,2022-05-01,eligible,True
181,ETH,53b5453d29f812a883a9,2022-05-02,2022-05-08,low_testing,True
182,ETH,53b5453d29f812a883a9,2022-05-09,2022-05-15,eligible,True
183,ETH,53b5453d29f812a883a9,2022-05-16,2022-05-22,eligible,True
184,ETH,53b5453d29f812a883a9,2022-05-23,2022-05-29,eligible,True
185,ETH,53b5453d29f812a883a9,2022-05-30,2022-06-05,eligible,True
186,ETH,53b5453d29f812a883a9,2022-06-06,2022-06-12,eligible,True
187,ETH,53b5453d29f812a883a9,2022-06-13,2022-06-19,eligible,True
188,ETH,53b5453d29f812a883a9,2022-06-20,2022-06-26,eligible,True
189,ETH,53b5453d29f812a883a9,2022-06-27,2022-07-03,eligible,True
190,ETH,53b5453d29f812a883a9,2022-07-04,2022-07-10,eligible,True
191,ETH,53b5453d29f812a883a9,2022-07-11,2022-07-17,eligible,True
192,ETH,53b5453d29f812a883a9,2022-07-18,2022-07-24,eligible,True
193,ETH,53b5453d29f812a883a9,2022-07-25,2022-07-31,eligible,True
194,ETH,53b5453d29f812a883a9,2022-08-01,2022-08-07,eligible,True
195,ETH,53b5453d29f812a883a9,2022-08-08,2022-08-14,eligible,True
196,ETH,53b5453d29f812a883a9,2022-08-15,2022-08-21,eligible,True
197,ETH,53b5453d29f812a883a9,2022-08-22,2022-08-28,eligible,True
198,ETH,53b5453d29f812a883a9,2022-08-29,2022-09-04,eligible,True
199,ETH,53b5453d29f812a883a9,2022-09-05,2022-09-11,low_testing,True
200,ETH,53b5453d29f812a883a9,2022-09-12,2022-09-18,eligible,True
201,ETH,53b5453d29f812a883a9,2022-09-19,2022-09-25,eligible,True
202,ETH,53b5453d29f812a883a9,2022-09-26,2022-10-02,eligible,True
203,ETH,53b5453d29f812a883a9,2022-10-03,2022-10-09,eligible,True
204,ETH,53b5453d29f812a883a9,2022-10-10,2022-10-16,eligible,True
205,ETH,53b5453d29f812a883a9,2022-10-17,2022-10-23,eligible,True
206,ETH,53b5453d29f812a883a9,2022-10-24,2022-10-30,eligible,True
207,ETH,53b5453d29f812a883a9,2022-10-31,2022-11-06,eligible,True
208,ETH,53b5453d29f812a883a9,2022-11-07,2022-11-13,eligible,True
209,ETH,53b5453d29f812a883a9,2022-11-14,2022-11-20,eligible,True
210,ETH,53b5453d29f812a883a9,2022-11-21,2022-11-27,eligible,True
211,ETH,53b5453d29f812a883a9,2022-11-28,2022-12-04,eligible,True
212,ETH,53b5453d29f812a883a9,2022-12-05,2022-12-11,eligible,True
213,ETH,53b5453d29f812a883a9,2022-12-12,2022-12-18,eligible,True
214,ETH,53b5453d29f812a883a9,2022-12-19,2022-12-25,eligible,True
215,ETH,53b5453d29f812a883a9,2022-12-26,2023-01-01,eligible,True
216,ETH,53b5453d29f812a883a9,2023-01-02,2023-01-08,eligible,True
217,ETH,53b5453d29f812a883a9,2023-01-09,2023-01-15,eligible,True
218,ETH,53b5453d29f812a883a9,2023-01-16,2023-01-22,eligible,True
219,ETH,53b5453d29f812a883a9,2023-01-23,2023-01-29,eligible,True
220,ETH,53b5453d29f812a883a9,2023-01-30,2023-02-05,eligible,True
221,ETH,53b5453d29f812a883a9,2023-02-06,2023-02-12,eligible,True
222,ETH,53b5453d29f812a883a9,2023-02-13,2023-02-19,eligible,True
223,ETH,53b5453d29f812a883a9,2023-02-20,2023-02-26,eligible,True
224,ETH,53b5453d29f812a883a9,2023-02-27,2023-03-05,eligible,True
225,ETH,53b5453d29f812a883a9,2023-03-06,2023-03-12,eligible,True
226,ETH,53b5453d29f812a883a9,2023-03-13,2023-03-19,eligible,True
227,ETH,53b5453d29f812a883a9,2023-03-20,2023-03-26,eligible,True
228,ETH,53b5453d29f812a883a9,2023-03-27,2023-04-02,eligible,True
229,ETH,53b5453d29f812a883a9,2023-04-03,2023-04-09,eligible,True
230,ETH,53b5453d29f812a883a9,2023-04-10,2023-04-16,eligible,True
231,ETH,53b5453d29f812a883a9,2023-04-17,2023-04-23,eligible,True
232,ETH,53b5453d29f812a883a9,2023-04-24,2023-04-30,eligible,True
233,ETH,53b5453d29f812a883a9,2023-05-01,2023-05-07,eligible,True
234,ETH,53b5453d29f812a883a9,2023-05-15,2023-05-21,eligible,True
235,ETH,53b5453d29f812a883a9,2023-05-29,2023-06-04,eligible,True
236,ETH,53b5453d29f812a883a9,2023-06-12,2023-06-18,eligible,True
237,ETH,53b5453d29f812a883a9,2023-07-03,2023-07-09,eligible,True
238,ETH,53b5453d29f812a883a9,2023-07-17,2023-07-23,eligible,True
239,ETH,53b5453d29f812a883a9,2023-07-24,2023-07-30,eligible,True
240,ETH,53b5453d29f812a883a9,2023-08-07,2023-08-13,eligible,True
241,ETH,53b5453d29f812a883a9,2023-08-14,2023-08-20,eligible,True
242,ETH,53b5453d29f812a883a9,2023-08-21,2023-08-27,eligible,True
243,ETH,53b5453d29f812a883a9,2023-08-28,2023-09-03,eligible,True
244,ETH,53b5453d29f812a883a9,2023-09-04,2023-09-10,eligible,True
245,ETH,53b5453d29f812a883a9,2023-09-11,2023-09-17,eligible,True
246,ETH,53b5453d29f812a883a9,2023-09-18,2023-09-24,eligible,True
247,ETH,53b5453d29f812a883a9,2023-09-25,2023-10-01,eligible,True
248,ETH,53b5453d29f812a883a9,2023-10-02,2023-10-08,eligible,True
249,ETH,53b5453d29f812a883a9,2023-10-09,2023-10-15,eligible,True
250,ETH,53b5453d29f812a883a9,2023-10-16,2023-10-22,eligible,True
251,ETH,53b5453d29f812a883a9,2023-10-23,2023-10-29,eligible,True
252,ETH,53b5453d29f812a883a9,2023-10-30,2023-11-05,eligible,True
253,ETH,53b5453d29f812a883a9,2023-11-06,2023-11-12,eligible,True
254,ETH,53b5453d29f812a883a9,2023-11-13,2023-11-19,eligible,True
255,ETH,53b5453d29f812a883a9,2023-11-20,2023-11-26,eligible,True
256,ETH,53b5453d29f812a883a9,2023-11-27,2023-12-03,eligible,True
257,ETH,53b5453d29f812a883a9,2023-12-04,2023-12-10,eligible,True
258,ETH,53b5453d29f812a883a9,2023-12-11,2023-12-17,eligible,True
259,ETH,53b5453d29f812a883a9,2023-12-18,2023-12-24,eligible,True
260,ETH,53b5453d29f812a883a9,2023-12-25,2023-12-31,eligible,True
261,ETH,53b5453d29f812a883a9,2024-01-01,2024-01-07,eligible,True
262,ETH,53b5453d29f812a883a9,2024-01-08,2024-01-14,eligible,True
263,ETH,53b5453d29f812a883a9,2024-01-15,2024-01-21,eligible,True
264,ETH,53b5453d29f812a883a9,2024-01-22,2024-01-28,eligible,True
265,ETH,53b5453d29f812a883a9,2024-01-29,2024-02-04,eligible,True
266,ETH,53b5453d29f812a883a9,2024-02-05,2024-02-11,eligible,True
267,ETH,53b5453d29f812a883a9,2024-02-12,2024-02-18,eligible,True
268,ETH,53b5453d29f812a883a9,2024-02-19,2024-02-25,eligible,True
269,ETH,53b5453d29f812a883a9,2024-02-26,2024-03-03,eligible,True
270,ETH,53b5453d29f812a883a9,2024-03-04,2024-03-10,eligible,True
271,ETH,53b5453d29f812a883a9,2024-03-18,2024-03-24,eligible,True
272,ETH,53b5453d29f812a883a9,2024-04-01,2024-04-07,eligible,True
273,ETH,53b5453d29f812a883a9,2024-04-08,2024-04-14,eligible,True
274,ETH,53b5453d29f812a883a9,2024-04-15,2024-04-21,eligible,True
275,ETH,53b5453d29f812a883a9,2024-04-22,2024-04-28,eligible,True
276,ETH,53b5453d29f812a883a9,2024-05-13,2024-05-19,eligible,True
277,ETH,53b5453d29f812a883a9,2024-05-27,2024-06-02,eligible,True
278,ETH,53b5453d29f812a883a9,2024-06-03,2024-06-09,eligible,True
279,ETH,53b5453d29f812a883a9,2024-06-10,2024-06-16,eligible,True
280,ETH,53b5453d29f812a883a9,2024-06-17,2024-06-23,low_testing,True
281,ETH,53b5453d29f812a883a9,2024-07-01,2024-07-07,eligible,True
282,ETH,53b5453d29f812a883a9,2024-07-08,2024-07-14,eligible,True
283,ETH,53b5453d29f812a883a9,2024-07-15,2024-07-21,eligible,True
284,ETH,53b5453d29f812a883a9,2024-07-22,2024-07-28,eligible,True
285,ETH,53b5453d29f812a883a9,2024-07-29,2024-08-04,eligible,True
286,ETH,53b5453d29f812a883a9,2024-08-05,2024-08-11,eligible,True
287,ETH,53b5453d29f812a883a9,2024-08-12,2024-08-18,eligible,True
288,ETH,53b5453d29f812a883a9,2024-08-19,2024-08-25,eligible,True
289,ETH,53b5453d29f812a883a9,2024-08-26,2024-09-01,eligible,True
290,ETH,53b5453d29f812a883a9,2024-09-02,2024-09-08,eligible,True
291,ETH,53b5453d29f812a883a9,2024-09-09,2024-09-15,eligible,True
292,ETH,53b5453d29f812a883a9,2024-09-16,2024-09-22,eligible,True
293,ETH,53b5453d29f812a883a9,2024-09-23,2024-09-29,eligible,True
294,ETH,53b5453d29f812a883a9,2024-09-30,2024-10-06,eligible,True
295,ETH,53b5453d29f812a883a9,2024-10-07,2024-10-13,low_testing,True
296,ETH,53b5453d29f812a883a9,2024-10-14,2024-10-20,eligible,True
297,ETH,53b5453d29f812a883a9,2024-10-21,2024-10-27,eligible,True
298,ETH,53b5453d29f812a883a9,2024-10-28,2024-11-03,eligible,True
299,ETH,53b5453d29f812a883a9,2024-11-04,2024-11-10,low_testing,True
300,ETH,53b5453d29f812a883a9,2024-11-11,2024-11-17,eligible,True
301,ETH,53b5453d29f812a883a9,2024-11-18,2024-11-24,eligible,True
302,ETH,53b5453d29f812a883a9,2024-11-25,2024-12-01,eligible,True
303,ETH,53b5453d29f812a883a9,2024-12-02,2024-12-08,eligible,True
304,ETH,53b5453d29f812a883a9,2024-12-09,2024-12-15,low_testing,True
305,ETH,53b5453d29f812a883a9,2024-12-16,2024-12-22,eligible,True
306,ETH,53b5453d29f812a883a9,2024-12-23,2024-12-29,eligible,True
307,ETH,53b5453d29f812a883a9,2024-12-30,2025-01-05,eligible,True
308,ETH,53b5453d29f812a883a9,2025-01-06,2025-01-12,low_testing,True
309,ETH,53b5453d29f812a883a9,2025-01-13,2025-01-19,eligible,True
310,ETH,53b5453d29f812a883a9,2025-01-20,2025-01-26,eligible,True
311,ETH,53b5453d29f812a883a9,2025-01-27,2025-02-02,eligible,True
312,ETH,53b5453d29f812a883a9,2025-02-03,2025-02-09,low_testing,True
313,ETH,53b5453d29f812a883a9,2025-02-10,2025-02-16,low_testing,True
314,ETH,53b5453d29f812a883a9,2025-02-17,2025-02-23,eligible,True
315,ETH,53b5453d29f812a883a9,2025-02-24,2025-03-02,low_testing,True
316,ETH,53b5453d29f812a883a9,2025-03-03,2025-03-09,eligible,True
317,ETH,53b5453d29f812a883a9,2025-03-10,2025-03-16,eligible,True
318,ETH,53b5453d29f812a883a9,2025-03-17,2025-03-23,eligible,True
319,ETH,53b5453d29f812a883a9,2025-03-24,2025-03-30,eligible,True
320,ETH,53b5453d29f812a883a9,2025-03-31,2025-04-06,eligible,True
321,ETH,53b5453d29f812a883a9,2025-04-07,2025-04-13,low_testing,True
322,ETH,53b5453d29f812a883a9,2025-04-14,2025-04-20,low_testing,True
323,ETH,53b5453d29f812a883a9,2025-04-21,2025-04-27,low_testing,True
324,ETH,53b5453d29f812a883a9,2025-04-28,2025-05-04,low_testing,True
325,ETH,53b5453d29f812a883a9,2025-05-05,2025-05-11,low_testing,True
326,ETH,53b5453d29f812a883a9,2025-05-12,2025-05-18,eligible,True
327,ETH,53b5453d29f812a883a9,2025-05-19,2025-05-25,low_testing,True
328,ETH,53b5453d29f812a883a9,2025-05-26,2025-06-01,eligible,True
329,ETH,53b5453d29f812a883a9,2025-06-02,2025-06-08,low_testing,True
330,ETH,53b5453d29f812a883a9,2025-06-16,2025-06-22,low_testing,True
331,ETH,53b5453d29f812a883a9,2025-06-23,2025-06-29,low_testing,True
332,ETH,53b5453d29f812a883a9,2025-07-14,2025-07-20,low_testing,True
333,ETH,53b5453d29f812a883a9,2025-07-28,2025-08-03,low_testing,True
334,ETH,53b5453d29f812a883a9,2025-08-04,2025-08-10,eligible,True
335,ETH,53b5453d29f812a883a9,2025-08-11,2025-08-17,eligible,True
336,ETH,53b5453d29f812a883a9,2025-08-18,2025-08-24,eligible,True
337,ETH,53b5453d29f812a883a9,2025-08-25,2025-08-31,eligible,True
338,ETH,53b5453d29f812a883a9,2025-09-01,2025-09-07,eligible,True
339,ETH,53b5453d29f812a883a9,2025-09-08,2025-09-14,eligible,True
340,ETH,53b5453d29f812a883a9,2025-09-15,2025-09-21,eligible,True
341,ETH,53b5453d29f812a883a9,2025-09-22,2025-09-28,eligible,True
342,ETH,53b5453d29f812a883a9,2025-09-29,2025-10-05,eligible,True
343,ETH,53b5453d29f812a883a9,2025-10-06,2025-10-12,eligible,True
344,ETH,53b5453d29f812a883a9,2025-10-13,2025-10-19,eligible,True
345,ETH,53b5453d29f812a883a9,2025-10-20,2025-10-26,eligible,True
346,ETH,53b5453d29f812a883a9,2025-10-27,2025-11-02,eligible,True
347,ETH,53b5453d29f812a883a9,2025-11-03,2025-11-09,eligible,True
348,ETH,53b5453d29f812a883a9,2025-11-10,2025-11-16,low_testing,True
349,ETH,53b5453d29f812a883a9,2025-11-17,2025-11-23,eligible,True
350,ETH,53b5453d29f812a883a9,2025-11-24,2025-11-30,low_testing,True
351,ETH,53b5453d29f812a883a9,2025-12-01,2025-12-07,eligible,True
352,ETH,53b5453d29f812a883a9,2025-12-29,2026-01-04,eligible,True
353,ETH,53b5453d29f812a883a9,2026-01-05,2026-01-11,low_testing,True
354,ETH,53b5453d29f812a883a9,2026-01-12,2026-01-18,low_testing,True
355,ETH,53b5453d29f812a883a9,2026-01-19,2026-01-25,low_testing,True
356,ETH,53b5453d29f812a883a9,2026-01-26,2026-02-01,low_testing,True
357,ETH,53b5453d29f812a883a9,2026-02-02,2026-02-08,low_testing,True
358,ETH,53b5453d29f812a883a9,2026-02-16,2026-02-22,low_testing,True
359,ETH,53b5453d29f812a883a9,2026-02-23,2026-03-01,low_testing,True
360,ETH,53b5453d29f812a883a9,2026-03-02,2026-03-08,low_testing,True
361,ETH,53b5453d29f812a883a9,2026-03-09,2026-03-15,low_testing,True
362,ETH,53b5453d29f812a883a9,2026-03-16,2026-03-22,low_testing,True
363,ETH,53b5453d29f812a883a9,2026-03-23,2026-03-29,low_testing,True
364,ETH,53b5453d29f812a883a9,2026-04-06,2026-04-12,low_testing,True
365,ETH,53b5453d29f812a883a9,2026-04-13,2026-04-19,low_testing,True
366,ETH,53b5453d29f812a883a9,2026-04-27,2026-05-03,low_testing,True
367,ETH,53b5453d29f812a883a9,2026-05-18,2026-05-24,eligible,True
368,ETH,53b5453d29f812a883a9,2026-07-06,2026-07-12,eligible,True
369,ETH,53b5453d29f812a883a9,2026-07-13,2026-07-19,eligible,True
370,ETH,53b5453d29f812a883a9,2026-08-03,2026-08-09,eligible,True
371,ETH,53b5453d29f812a883a9,2026-08-10,2026-08-16,low_testing,True
372,ETH,53b5453d29f812a883a9,2026-08-17,2026-08-23,eligible,True
373,ISR,,2000-01-03,2000-01-09,excluded_non_sentinel,True
374,ISR,,2000-01-10,2000-01-16,excluded_non_sentinel,True
375,ISR,,2000-01-17,2000-01-23,excluded_non_sentinel,True
376,ISR,,2000-01-24,2000-01-30,excluded_non_sentinel,True
377,ISR,,2000-01-31,2000-02-06,excluded_non_sentinel,True
378,ISR,,2000-02-07,2000-02-13,excluded_non_sentinel,True
